id_employee,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_actuelle,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,augmentation_salaire_precedente,score_evolution_carriere,indice_evolution_salaire,frequence_deplacement,salaire_cat,salaire_cat_eq,position_salaire_poste,position_salaire_poste_anc,score_carriere_cat,indice_evol_cat,statut_marital,domaine_etude,poste_departement,genre,heure_supplementaires,nouveau_responsable,attrition_num
1237,36,10252,2,17,7,7,3,4,1,3,1,3,3,1,2,1,3,7,7,21,3.0303413648968367,2.625000125,Occasionnel,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Entrepreunariat,Tech Lead_Consulting,F,Oui,Non,0
1238,33,2781,0,15,14,10,1,3,3,1,4,2,3,1,5,9,3,4,10,13,1.3746938369761255,2.6000001999999998,Occasionnel,Très bas,Très bas,Bas,Très bas,Très bas,Très bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
1239,40,6852,7,7,5,1,2,3,2,2,2,2,4,1,2,10,3,1,3,12,8.832442527622637,6.0000005,Occasionnel,Haut,Bas,Haut,Haut,Bas,Bas,Divorcé(e),Entrepreunariat,Cadre Commercial_Commercial,F,Non,Non,0
1240,25,4950,0,5,4,3,3,3,3,2,4,2,3,0,4,10,4,1,1,14,11.910283648240476,7.0000005,Occasionnel,Haut,Très bas,Très bas,Bas,Moyen,Bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
1241,30,3579,0,12,11,9,4,4,3,1,2,1,3,1,2,1,3,5,7,21,2.3867428868112186,3.5000001666666667,Occasionnel,Bas,Très bas,Haut,Bas,Très bas,Très bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Oui,Non,0
1242,42,13191,3,20,1,0,1,3,3,3,1,3,3,0,6,26,5,0,0,17,80.64261458971812,17.000001,Frequent,Moyen,Moyen,Très bas,Très bas,Haut,Haut,Marié(e),Transformation Digitale,Directeur Technique_Consulting,F,Oui,Oui,0
1243,35,10377,4,16,13,2,3,3,2,3,4,2,2,1,6,8,2,4,12,11,1.4531698186664,2.2000002,Aucun,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Marié(e),Marketing,Cadre Commercial_Commercial,F,Oui,Non,0
1244,27,2235,1,9,9,7,1,3,3,1,1,4,2,2,3,14,3,6,8,14,1.542488877032767,2.0000001428571426,Occasionnel,Très bas,Très bas,Très bas,Très bas,Très bas,Très bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Oui,Non,0
1245,54,10502,7,33,5,4,4,3,3,3,3,1,1,1,2,1,4,1,4,17,13.117507068583617,8.5000005,Frequent,Moyen,Bas,Moyen,Moyen,Moyen,Moyen,Divorcé(e),Infra & Cloud,Tech Lead_Consulting,F,Non,Non,0
1246,44,2011,1,10,10,5,1,3,4,1,4,4,3,1,5,2,1,7,7,13,1.1237443921902242,1.625000125,Occasionnel,Très bas,Très bas,Très bas,Très bas,Très bas,Très bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,F,Non,Non,0
1248,19,1859,1,1,1,1,1,4,2,1,2,2,4,0,2,10,3,0,0,25,94.10415084800647,25.000001,Aucun,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,F,Oui,Oui,1
1249,29,3760,1,3,3,2,1,3,3,1,4,1,3,3,5,1,3,1,2,15,15.435826326186898,7.5000005,Occasionnel,Bas,Très bas,Haut,Moyen,Moyen,Bas,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,F,Non,Non,0
1250,54,17779,3,36,10,9,4,3,3,4,4,1,3,0,2,3,3,0,9,14,12.454692992070912,14.000001,Occasionnel,Moyen,Haut,Haut,Haut,Moyen,Haut,Marié(e),Infra & Cloud,Directeur Technique_Consulting,M,Non,Non,0
1251,31,6833,1,6,6,5,3,3,3,2,1,4,2,0,2,11,2,0,1,12,15.136570574538323,12.000001,Occasionnel,Haut,Bas,Haut,Moyen,Moyen,Moyen,Marié(e),Transformation Digitale,Manager_Consulting,M,Oui,Non,0
1252,31,6812,1,10,10,9,3,3,2,2,1,2,3,0,2,24,3,1,8,19,7.622962618694888,9.5000005,Occasionnel,Haut,Bas,Haut,Très bas,Bas,Moyen,Célibataire,Transformation Digitale,Manager_Consulting,F,Non,Non,0
1254,59,5171,5,13,6,1,3,3,2,2,4,4,3,0,2,3,3,0,5,17,20.76675130416778,17.000001,Occasionnel,Haut,Très bas,Bas,Haut,Moyen,Haut,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,F,Non,Non,0
1255,43,19740,3,25,8,7,3,3,1,5,4,2,3,1,2,3,3,0,7,14,15.385150163796924,14.000001,Occasionnel,Moyen,Haut,Moyen,Moyen,Moyen,Haut,Marié(e),Infra & Cloud,Directeur Technique_Consulting,M,Non,Non,0
1256,49,18711,2,23,1,0,1,3,2,5,3,3,4,1,2,4,2,0,0,13,63.939986922176246,13.000001,Occasionnel,Moyen,Haut,Haut,Bas,Haut,Moyen,Marié(e),Transformation Digitale,Senior Manager_Consulting,M,Non,Oui,0
1257,36,3692,1,12,11,10,3,3,3,1,2,3,2,0,2,3,3,0,7,12,8.214195099368764,12.000001,Frequent,Bas,Très bas,Haut,Haut,Bas,Moyen,Marié(e),Entrepreunariat,Assistant de Direction_Consulting,M,Non,Non,0
1258,48,2559,5,7,1,0,4,3,4,1,2,3,2,0,4,2,2,0,0,11,43.16269787998611,11.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Moyen,Célibataire,Entrepreunariat,Consultant_Consulting,M,Non,Oui,0
1259,27,2517,1,5,5,3,1,3,3,1,3,2,3,3,2,4,2,0,3,11,14.357238365311236,11.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Moyen,Moyen,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1260,29,6623,1,6,6,0,3,3,3,2,4,2,3,2,2,7,3,1,0,11,6.913072175369338,5.5000005,Occasionnel,Haut,Bas,Bas,Haut,Bas,Bas,Divorcé(e),Infra & Cloud,Manager_Consulting,M,Oui,Oui,0
1263,48,18265,6,25,1,0,4,3,2,5,4,3,4,0,3,1,3,0,0,12,58.87678502990809,12.000001,Occasionnel,Moyen,Haut,Haut,Moyen,Haut,Moyen,Célibataire,Infra & Cloud,Directeur Technique_Consulting,M,Non,Oui,0
1264,29,16124,3,9,7,7,4,3,2,4,4,2,2,2,2,1,3,1,7,14,8.47711097946386,7.0000005,Occasionnel,Moyen,Haut,Bas,Haut,Bas,Bas,Divorcé(e),Infra & Cloud,Directeur Technique_Consulting,F,Non,Non,0
1265,34,2585,0,2,1,0,3,3,4,1,3,4,2,0,5,20,3,0,0,17,66.79187818325411,17.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Haut,Marié(e),Entrepreunariat,Assistant de Direction_Consulting,F,Non,Oui,0
1267,44,18213,7,26,22,9,2,3,3,5,2,3,3,1,5,5,3,3,10,11,1.1729284097755566,2.75000025,Occasionnel,Moyen,Haut,Haut,Moyen,Très bas,Très bas,Marié(e),Marketing,Senior Manager_Commercial,M,Non,Non,0
1268,33,8380,0,10,9,8,4,3,4,3,3,4,3,2,3,10,5,0,8,14,12.647212428710722,14.000001,Occasionnel,Moyen,Bas,Haut,Haut,Moyen,Haut,Divorcé(e),Marketing,Cadre Commercial_Commercial,M,Oui,Non,0
1269,19,2994,1,1,1,0,2,3,4,1,4,4,3,0,2,25,3,0,1,12,48.02820106564705,12.000001,Occasionnel,Bas,Très bas,Haut,Moyen,Haut,Moyen,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,F,Oui,Non,0
1270,23,1223,1,1,1,0,4,4,3,1,3,4,3,1,2,1,2,0,1,22,78.20867764873472,22.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1273,25,1118,1,1,1,0,3,3,1,1,4,4,3,0,4,24,1,1,0,14,24.570669234139412,7.0000005,Frequent,Très bas,Très bas,Très bas,Très bas,Haut,Bas,Célibataire,Infra & Cloud,Représentant Commercial_Commercial,M,Oui,Oui,1
1275,26,2875,1,8,8,5,3,4,3,1,4,2,2,0,2,4,2,2,2,20,5.8993749015175725,6.666667,Occasionnel,Très bas,Très bas,Bas,Bas,Bas,Bas,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,M,Oui,Non,0
1277,45,18824,2,26,24,10,1,3,1,5,2,1,3,0,2,2,3,1,11,16,3.1497413337126114,8.0000005,Occasionnel,Moyen,Haut,Moyen,Haut,Très bas,Moyen,Célibataire,Marketing,Senior Manager_Commercial,F,Oui,Non,1
1278,55,13577,1,34,33,9,4,3,2,4,2,4,3,1,3,8,1,15,0,15,0.26239540668957717,0.9375000625,Aucun,Moyen,Moyen,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Transformation Digitale,Manager_Consulting,M,Oui,Oui,0
1279,21,2625,1,2,2,2,1,4,2,1,3,3,1,0,2,10,2,2,2,20,17.496038774496874,6.666667,Frequent,Très bas,Très bas,Bas,Bas,Moyen,Bas,Célibataire,Infra & Cloud,Consultant_Consulting,F,Non,Non,1
1280,46,18789,2,26,11,4,4,3,2,5,2,3,3,1,2,4,2,0,8,14,11.481260927898768,14.000001,Occasionnel,Moyen,Haut,Haut,Moyen,Bas,Haut,Marié(e),Marketing,Senior Manager_Commercial,F,Non,Non,0
1281,34,4538,0,4,3,2,3,3,3,2,1,4,3,0,3,2,3,0,2,12,25.261388112484898,12.000001,Occasionnel,Bas,Très bas,Très bas,Très bas,Haut,Moyen,Célibataire,Marketing,Cadre Commercial_Commercial,F,Oui,Non,0
1282,51,19847,4,31,29,10,4,4,3,5,2,1,2,1,5,9,3,11,10,24,0.6597239291799384,2.0000000833333336,Frequent,Moyen,Haut,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Infra & Cloud,Senior Manager_Commercial,M,Oui,Non,0
1283,59,10512,6,25,9,7,4,3,3,3,4,4,2,0,6,18,4,5,4,12,1.8520737274546304,2.0000001666666667,Occasionnel,Moyen,Moyen,Moyen,Moyen,Très bas,Très bas,Célibataire,Transformation Digitale,Tech Lead_Consulting,M,Non,Non,0
1285,34,4444,4,15,11,8,3,3,3,2,2,3,4,2,2,19,3,5,10,13,1.5165828517063777,2.166666833333333,Frequent,Bas,Très bas,Moyen,Haut,Très bas,Très bas,Divorcé(e),Transformation Digitale,Consultant_Consulting,F,Non,Non,0
1286,28,2154,0,5,4,2,4,3,3,1,3,3,2,0,2,1,4,0,2,11,16.886202740692465,11.000001,Frequent,Très bas,Très bas,Très bas,Très bas,Moyen,Moyen,Célibataire,Transformation Digitale,Consultant_Consulting,M,Oui,Non,0
1288,44,19190,1,26,25,9,3,3,4,5,1,4,2,2,4,4,2,14,13,14,0.3540275990662876,0.9333334,Occasionnel,Moyen,Haut,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Infra & Cloud,Senior Manager_Consulting,M,Non,Non,0
1289,34,4490,4,14,10,9,3,3,2,2,2,4,4,2,5,11,3,1,8,11,4.204915718808899,5.5000005,Frequent,Bas,Très bas,Haut,Très bas,Bas,Bas,Marié(e),Infra & Cloud,Ressources Humaines_Ressources Humaines,M,Non,Non,0
1291,35,3506,0,4,3,2,3,3,3,1,3,4,3,0,3,6,1,2,2,14,9.522936305373229,4.6666669999999995,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Oui,Non,0
1292,42,2372,6,18,1,0,2,3,4,2,2,4,3,0,2,7,4,0,0,16,62.17528593744124,16.000001,Occasionnel,Très bas,Très bas,Très bas,Bas,Haut,Haut,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,F,Oui,Oui,0
1293,43,10231,3,23,21,7,4,3,2,3,4,4,4,0,3,4,4,15,17,14,0.3672325682923206,0.8750000625,Occasionnel,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Célibataire,Marketing,Cadre Commercial_Commercial,F,Non,Non,0
1294,36,5410,9,18,16,14,3,3,3,2,2,4,3,0,2,2,4,5,12,11,0.9270400957868558,1.8333335,Occasionnel,Haut,Très bas,Bas,Très bas,Très bas,Très bas,Célibataire,Infra & Cloud,Tech Lead_Consulting,F,Oui,Non,0
1295,44,7978,1,10,10,7,1,3,3,3,4,4,3,1,2,15,3,0,5,11,8.984569186087224,11.000001,Occasionnel,Haut,Bas,Haut,Haut,Bas,Moyen,Marié(e),Transformation Digitale,Manager_Consulting,F,Non,Non,1
1296,28,3867,1,2,2,2,4,3,2,1,4,2,3,1,2,2,3,2,2,12,11.013991393263453,4.000000333333333,Frequent,Bas,Très bas,Haut,Moyen,Bas,Très bas,Marié(e),Infra & Cloud,Consultant_Consulting,M,Oui,Non,0
1297,51,2838,0,8,7,0,2,3,2,1,3,2,2,0,6,6,2,7,7,14,1.7393266897160742,1.750000125,Frequent,Très bas,Très bas,Bas,Haut,Très bas,Très bas,Célibataire,Transformation Digitale,Consultant_Consulting,F,Non,Non,0
1298,30,4695,7,10,8,4,3,3,3,2,3,3,3,0,3,9,2,1,7,18,8.454466831200508,9.0000005,Aucun,Bas,Très bas,Très bas,Très bas,Bas,Moyen,Célibataire,Transformation Digitale,Tech Lead_Consulting,F,Oui,Non,0
1299,29,3339,3,10,7,7,2,3,3,1,3,1,3,2,2,7,3,7,7,13,1.6481007379897779,1.625000125,Occasionnel,Bas,Très bas,Haut,Bas,Très bas,Très bas,Divorcé(e),Entrepreunariat,Consultant_Consulting,F,Oui,Non,1
1301,28,2080,2,5,3,2,4,3,3,1,1,2,2,0,2,1,3,1,2,11,10.505831216366724,5.5000005,Occasionnel,Très bas,Très bas,Très bas,Très bas,Bas,Bas,Célibataire,Entrepreunariat,Assistant de Direction_Consulting,M,Non,Non,0
1303,25,2096,1,2,2,2,4,3,3,1,2,4,2,0,3,1,3,2,1,18,15.296526911610842,6.000000333333333,Occasionnel,Très bas,Très bas,Très bas,Très bas,Moyen,Bas,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
1304,32,6209,1,10,10,7,3,3,4,2,4,3,4,2,4,8,3,0,8,15,11.909886487075365,15.000001,Occasionnel,Haut,Bas,Bas,Bas,Moyen,Haut,Marié(e),Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
1306,45,18061,3,22,0,0,2,4,3,5,2,3,3,0,4,25,3,0,0,22,215.63445218340195,22.000001,Frequent,Moyen,Haut,Haut,Très bas,Haut,Haut,Célibataire,Transformation Digitale,Senior Manager_Consulting,F,Non,Oui,0
1307,39,17123,6,21,19,9,3,3,2,4,2,4,3,2,4,13,4,15,2,13,0.39602212882087234,0.8125000625,Occasionnel,Moyen,Haut,Bas,Bas,Très bas,Très bas,Divorcé(e),Transformation Digitale,Senior Manager_Consulting,F,Oui,Non,0
1308,58,2372,1,2,2,2,1,3,3,1,3,4,3,2,3,23,4,2,2,12,10.362547872126601,4.000000333333333,Occasionnel,Très bas,Très bas,Très bas,Bas,Bas,Très bas,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1309,32,4883,1,10,10,4,4,3,3,2,3,1,3,1,3,7,2,1,1,18,6.9494075239941155,9.0000005,Occasionnel,Bas,Très bas,Moyen,Moyen,Bas,Moyen,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,1
1310,39,3904,0,6,5,2,3,3,3,1,1,1,3,0,2,23,3,0,3,13,17.91836301326205,13.000001,Occasionnel,Bas,Très bas,Moyen,Moyen,Moyen,Moyen,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,1
1311,30,4627,0,10,9,2,1,3,2,2,4,1,3,1,6,6,3,6,7,12,1.4468367071377555,1.714285857142857,Occasionnel,Bas,Très bas,Moyen,Moyen,Très bas,Très bas,Marié(e),Entrepreunariat,Consultant_Consulting,F,Non,Non,0
1312,36,7094,3,10,7,7,4,3,3,3,3,1,3,0,0,10,4,1,7,12,6.650359746392207,6.0000005,Occasionnel,Haut,Bas,Haut,Bas,Bas,Bas,Marié(e),Entrepreunariat,Manager_Consulting,F,Non,Non,0
1314,46,3423,6,10,7,6,4,3,3,1,1,3,4,0,3,1,2,5,7,12,2.03464135386884,2.0000001666666667,Occasionnel,Bas,Très bas,Haut,Haut,Très bas,Très bas,Célibataire,Infra & Cloud,Ressources Humaines_Ressources Humaines,F,Non,Non,0
1315,28,6674,0,10,9,8,3,3,1,2,4,1,3,3,6,1,3,7,5,11,1.2108422265259677,1.375000125,Aucun,Haut,Bas,Moyen,Moyen,Très bas,Très bas,Marié(e),Infra & Cloud,Consultant_Consulting,F,Non,Non,0
1317,50,16880,4,25,3,2,4,3,3,4,1,2,3,0,2,28,3,1,2,11,13.38417422788241,5.5000005,Occasionnel,Moyen,Haut,Haut,Haut,Moyen,Bas,Marié(e),Infra & Cloud,Directeur Technique_Consulting,F,Oui,Non,0
1318,40,9094,2,9,5,4,4,3,2,3,2,3,3,0,2,25,4,1,0,12,9.115480850575562,6.0000005,Occasionnel,Moyen,Bas,Moyen,Moyen,Bas,Bas,Célibataire,Marketing,Cadre Commercial_Commercial,M,Oui,Oui,1
1319,52,8446,9,10,8,7,2,3,3,3,2,3,2,0,2,5,3,7,7,19,2.3859690967831813,2.375000125,Occasionnel,Moyen,Bas,Haut,Moyen,Très bas,Très bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Oui,Non,1
1321,30,11916,1,9,9,1,2,4,3,3,1,4,3,2,2,17,4,0,8,23,21.587159770080977,23.000001,Occasionnel,Moyen,Moyen,Très bas,Haut,Moyen,Haut,Marié(e),Transformation Digitale,Senior Manager_Consulting,F,Oui,Non,0
1322,39,4534,0,9,8,7,1,3,3,2,3,1,3,0,6,18,2,1,7,11,5.145299578201219,5.5000005,Occasionnel,Bas,Très bas,Très bas,Très bas,Bas,Bas,Célibataire,Infra & Cloud,Tech Lead_Consulting,M,Non,Non,0
1324,31,9852,1,10,10,8,4,3,3,3,3,1,2,1,5,2,4,9,6,19,1.5883191187787118,1.9000001000000002,Aucun,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Infra & Cloud,Cadre Commercial_Commercial,F,Oui,Non,0
1329,41,6151,1,19,19,2,3,3,1,2,2,1,3,0,4,10,2,11,9,13,0.47257888070809895,1.0833334166666666,Aucun,Haut,Bas,Bas,Haut,Très bas,Très bas,Célibataire,Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
1331,31,2302,1,3,3,2,4,3,3,1,2,1,4,0,2,1,3,2,2,11,7.096804553332953,3.666667,Frequent,Très bas,Très bas,Bas,Très bas,Bas,Très bas,Célibataire,Infra & Cloud,Représentant Commercial_Commercial,F,Oui,Non,1
1333,44,2362,4,10,3,2,1,3,3,1,1,3,4,0,4,3,3,1,2,12,11.651531886741271,6.0000005,Occasionnel,Très bas,Très bas,Très bas,Très bas,Moyen,Bas,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,1
1334,42,17861,0,21,20,8,3,3,3,4,3,4,2,0,3,2,1,2,10,13,2.02024778704128,4.333333666666666,Aucun,Moyen,Haut,Haut,Haut,Très bas,Bas,Marié(e),Infra & Cloud,Senior Manager_Consulting,M,Oui,Non,0
1336,55,19187,4,23,19,9,4,3,1,5,3,4,3,1,5,2,2,9,11,14,0.6903428746937387,1.4000001,Occasionnel,Moyen,Haut,Haut,Haut,Très bas,Très bas,Marié(e),Transformation Digitale,Senior Manager_Consulting,F,Non,Non,0
1338,56,19717,6,36,7,3,4,3,3,5,2,1,3,0,4,8,4,7,7,14,2.163281730205891,1.750000125,Occasionnel,Moyen,Haut,Moyen,Moyen,Très bas,Très bas,Célibataire,Infra & Cloud,Senior Manager_Ressources Humaines,M,Non,Non,0
1340,40,3544,9,6,4,2,3,3,3,1,3,2,3,1,0,16,2,0,0,16,26.15454063935062,16.000001,Aucun,Bas,Très bas,Haut,Moyen,Haut,Haut,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Oui,0
1344,34,8500,0,10,9,7,4,3,3,3,4,4,2,1,0,9,3,1,6,11,4.976366947836501,5.5000005,Occasionnel,Moyen,Bas,Haut,Haut,Bas,Bas,Divorcé(e),Infra & Cloud,Manager_Consulting,M,Non,Non,0
1346,40,4661,1,9,9,8,3,3,3,2,4,3,3,0,4,2,3,8,8,13,1.2201511789104884,1.4444445555555554,Occasionnel,Bas,Très bas,Moyen,Haut,Très bas,Très bas,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1349,41,4103,0,10,9,3,3,3,3,2,1,4,3,1,2,1,3,1,7,17,7.071760194808885,8.5000005,Frequent,Bas,Très bas,Très bas,Très bas,Bas,Moyen,Divorcé(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,0
1350,35,4249,1,9,9,6,3,3,3,2,3,2,3,0,3,4,4,1,1,11,4.595071261788868,5.5000005,Frequent,Bas,Très bas,Moyen,Haut,Bas,Bas,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,M,Oui,Non,0
1352,51,14026,1,33,33,9,3,3,3,4,2,2,3,1,2,5,3,0,10,11,3.0892982970192855,11.000001,Occasionnel,Moyen,Moyen,Très bas,Très bas,Très bas,Moyen,Divorcé(e),Infra & Cloud,Senior Manager_Ressources Humaines,M,Oui,Non,0
1355,38,6893,3,11,7,7,2,3,3,2,1,4,3,1,3,2,2,1,7,15,8.286006877784931,7.5000005,Occasionnel,Haut,Bas,Haut,Haut,Bas,Bas,Divorcé(e),Infra & Cloud,Cadre Commercial_Commercial,F,Non,Non,0
1356,34,6125,1,10,10,8,3,3,3,2,1,4,4,0,6,15,2,9,6,12,0.9513052379000903,1.2000001,Occasionnel,Haut,Bas,Bas,Très bas,Très bas,Très bas,Célibataire,Transformation Digitale,Cadre Commercial_Commercial,F,Non,Non,0
1358,25,3669,3,7,3,2,4,3,3,1,4,3,2,3,6,19,1,1,2,11,11.285928069935215,5.5000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Marié(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1360,58,10008,7,31,10,9,3,3,2,3,1,4,2,0,0,7,4,5,9,14,1.9538995265500942,2.3333334999999997,Occasionnel,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Marié(e),Transformation Digitale,Tech Lead_Consulting,F,Oui,Non,1
1361,40,2387,3,7,4,2,2,4,3,1,2,3,3,1,3,1,4,0,3,22,34.224132043497264,22.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Haut,Haut,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,0
1362,36,4639,2,17,15,7,1,3,4,2,1,4,2,1,2,7,3,6,13,16,1.206067167553522,2.2857144285714286,Frequent,Bas,Très bas,Très bas,Très bas,Très bas,Très bas,Marié(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,0
1363,48,7898,1,11,10,9,4,3,3,3,4,3,3,0,2,4,3,0,8,11,8.974492264027278,11.000001,Occasionnel,Haut,Bas,Haut,Haut,Bas,Moyen,Célibataire,Infra & Cloud,Tech Lead_Consulting,M,Non,Non,0
1364,27,2534,8,5,1,0,3,3,4,1,4,2,3,1,4,11,3,0,0,14,54.86564633115144,14.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Haut,Marié(e),Transformation Digitale,Représentant Commercial_Commercial,F,Non,Oui,0
1367,51,13142,3,29,5,2,4,3,2,4,2,2,2,0,1,11,2,0,3,16,25.289720451226117,16.000001,Occasionnel,Moyen,Moyen,Moyen,Moyen,Haut,Haut,Célibataire,Entrepreunariat,Tech Lead_Consulting,F,Non,Non,0
1368,18,1611,1,0,0,0,4,3,3,1,4,3,4,0,5,1,3,0,0,15,110.77847123122952,15.000001,Aucun,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Célibataire,Infra & Cloud,Consultant_Consulting,F,Non,Oui,0
1369,35,5363,0,10,9,7,4,3,2,2,4,2,3,1,0,1,3,0,0,12,10.304959152028408,12.000001,Occasionnel,Haut,Très bas,Moyen,Moyen,Bas,Moyen,Marié(e),Transformation Digitale,Consultant_Consulting,F,Non,Oui,0
1371,27,5071,3,8,6,2,4,4,1,2,4,2,3,0,3,2,1,0,0,20,24.37568835054739,20.000001,Frequent,Haut,Très bas,Bas,Bas,Haut,Haut,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Non,Oui,0
1372,55,13695,6,24,19,7,1,3,4,4,3,3,2,0,2,13,4,3,8,17,2.0240326774668125,4.25000025,Occasionnel,Moyen,Moyen,Moyen,Moyen,Très bas,Bas,Célibataire,Marketing,Cadre Commercial_Commercial,M,Oui,Non,1
1373,56,13402,4,33,19,16,4,3,3,4,2,1,3,1,0,23,3,15,9,12,0.3563712987530494,0.7500000625,Occasionnel,Moyen,Moyen,Moyen,Haut,Très bas,Très bas,Marié(e),Infra & Cloud,Tech Lead_Consulting,M,Oui,Non,0
1374,34,2029,1,5,5,4,1,4,2,1,3,3,3,3,2,26,1,0,0,20,25.385971509417956,20.000001,Aucun,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Divorcé(e),Entrepreunariat,Assistant de Direction_Consulting,F,Non,Oui,0
1375,40,6377,5,15,12,11,2,4,4,2,3,2,3,3,0,2,1,11,8,20,1.1231551648205764,1.66666675,Occasionnel,Haut,Bas,Bas,Très bas,Très bas,Très bas,Divorcé(e),Transformation Digitale,Manager_Consulting,F,Non,Non,0
1377,34,5429,4,10,8,7,2,3,3,2,3,1,3,2,1,29,3,7,7,13,1.5527227217744188,1.625000125,Occasionnel,Haut,Très bas,Moyen,Moyen,Très bas,Très bas,Marié(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1379,31,2785,7,3,1,0,3,3,2,1,4,3,4,0,3,2,3,0,0,14,55.52653904655933,14.000001,Frequent,Très bas,Très bas,Haut,Moyen,Haut,Haut,Célibataire,Infra & Cloud,Représentant Commercial_Commercial,F,Non,Oui,1
1380,35,4614,0,5,4,2,4,3,3,2,3,3,2,1,0,18,4,3,2,18,7.593360854096614,4.50000025,Frequent,Bas,Très bas,Très bas,Très bas,Bas,Bas,Marié(e),Marketing,Cadre Commercial_Commercial,F,Oui,Non,1
1382,38,2610,1,4,4,2,4,3,4,1,3,4,3,3,2,7,3,0,3,11,17.308476424635796,11.000001,Frequent,Très bas,Très bas,Bas,Bas,Moyen,Moyen,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1383,34,6687,1,14,14,11,3,3,3,2,4,4,4,0,2,2,4,4,11,11,1.291850406806401,2.2000002,Occasionnel,Haut,Bas,Bas,Bas,Très bas,Très bas,Célibataire,Entrepreunariat,Manager_Consulting,F,Non,Non,0
1387,28,4724,1,5,5,3,3,3,2,2,1,3,3,1,0,26,3,0,4,11,15.51114328330485,11.000001,Occasionnel,Bas,Très bas,Très bas,Très bas,Moyen,Moyen,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
1389,31,6179,1,10,10,2,4,3,3,2,3,4,2,2,3,22,4,6,7,15,1.7004689868292158,2.142857285714286,Occasionnel,Haut,Bas,Bas,Haut,Très bas,Très bas,Marié(e),Transformation Digitale,Tech Lead_Consulting,M,Oui,Non,1
